method,repeat,sample_index,target_index,end_to_end_ms,known_value_decode_and_routing_ms,query_generation_ms,serialize_transport_answer_ms,decode_ms,assembly_rootcheck_ms,upload_wire_bytes,download_wire_bytes,valid_root,corruption_rejected,recovered_siblings,logical_queries
first_fit,0,20,34,4.78721,0.009099,4.320615,0.194936,0.249101,0.011149,4336,4304,True,True,"[{'level': 119, 'digest_hex': '4d308a33e0a24b0a18a9b50ef6a91886caa85988c6c903480e10f4b19a40300a'}, {'level': 121, 'digest_hex': '122b56691dd719e16d0fc9783f8a97d38efb3941fdb370b16755c5461530d8ba'}, {'level': 122, 'digest_hex': 'ca54b1678b79967f4edfa2c85e178942b70635ba24de3cdc92ee4851cae5eff4'}, {'level': 123, 'digest_hex': '74064c60fe58cb811cfbfdf7262e8c8bae63490b47eddf93bc5448ff16a8a301'}, {'level': 124, 'digest_hex': '546f2717fad16bbc7b4c7a5ded7e30928a3a8b21c1c1983c275fa0308f4c5933'}, {'level': 125, 'digest_hex': '16686314da3ceeba8277009441d66add11621e51e3c1a39abec394b7df1e1736'}, {'level': 126, 'digest_hex': '7bf8a33390ca8b03c73429b298fde20e07ab842d53189f7617929a5f5aee8fca'}, {'level': 127, 'digest_hex': 'a854a8743ea7befa730539e0ab2b7bfdd29468c00eb65c7234c71b983da875de'}]",9
first_fit,0,21,76,6.870382,0.005055,6.303536,0.333243,0.216066,0.011522,4336,4304,True,True,"[{'level': 120, 'digest_hex': 'e464c14956776ccff7dcd9fd1c59f2c1cdcb52744d668c84165c8807bc143c85'}, {'level': 121, 'digest_hex': '6dbd4759f455750dba06ff8a9f28dd53e358575ec22bad49cc90c6bf4265c7d5'}, {'level': 123, 'digest_hex': 'c68a0c114c7e4730f66b16386671571a18bcf4a1cdf5440b931defc2f69aa795'}, {'level': 124, 'digest_hex': '8f568b63de16712e0987fbd40f05524debcee56ba9789d5c8aa621d0a3d3f9ef'}, {'level': 125, 'digest_hex': '6997de0c1dd07363560e375f98fa4c3afd63860df0608d0fb82ec15a6783e3ac'}, {'level': 126, 'digest_hex': '38d2df1ec713ed325301c34d9e24cf6a25baf9b3f6c096eb21aea943ec9e980f'}, {'level': 127, 'digest_hex': 'c8388628e7bb108f12608fa1a01abea3402af69b79655745f6acd288fdc4ff64'}]",9
first_fit,0,22,68,5.435542,0.007702,4.98838,0.21603,0.210522,0.010799,4336,4304,True,True,"[{'level': 121, 'digest_hex': '8f445dbebc79bddddc7ceea46d5af12866fff9becc003327e1c5ed3692fdbd56'}, {'level': 122, 'digest_hex': '4144a69750944a8e6b83342283984aae805d1830899e52c5f1df78d8b67079c2'}, {'level': 123, 'digest_hex': '7e4618d8ed676162c94b361acbcd6f3f141154a41eeb7510ef5e4f217966888c'}, {'level': 124, 'digest_hex': '5ddd4fa2bc3cc52b2720271e3ac14515ecc3dccb146065fa4dd9d0bc146d457f'}, {'level': 125, 'digest_hex': 'e5872fcc90baee04b3549eb6524522f9e5f4738cf9711bd02a08feac9e363e99'}, {'level': 126, 'digest_hex': 'e01b6602c5b23ea13716cf6fe63a1e9e49a1b1dd9e9d58491935637551d7b36f'}, {'level': 127, 'digest_hex': 'c8388628e7bb108f12608fa1a01abea3402af69b79655745f6acd288fdc4ff64'}]",9
first_fit,0,23,83,5.312346,0.092241,4.54538,0.426735,0.235596,0.011191,4336,4304,True,True,"[{'level': 122, 'digest_hex': '22fbbafd29795b498ac142d13933e42d6f7ed7d55beef1201a71cf86736b5240'}, {'level': 123, 'digest_hex': 'c4eccec9801a911a30eb94fb1027dbe768f064242a02d7e17d2acb718a12237a'}, {'level': 124, 'digest_hex': '430ec155962640f226905643a9726ac7d3161f41c3fa25e332b4cd3bd7791288'}, {'level': 125, 'digest_hex': '6997de0c1dd07363560e375f98fa4c3afd63860df0608d0fb82ec15a6783e3ac'}, {'level': 126, 'digest_hex': '38d2df1ec713ed325301c34d9e24cf6a25baf9b3f6c096eb21aea943ec9e980f'}, {'level': 127, 'digest_hex': 'c8388628e7bb108f12608fa1a01abea3402af69b79655745f6acd288fdc4ff64'}]",9
first_fit,0,24,18,6.155391,0.007354,5.604207,0.22849,0.302375,0.011318,4336,4304,True,True,"[{'level': 120, 'digest_hex': 'a99b1ed334c0a07a857218128593465f328408d8da8de5ac4d30f2620611253f'}, {'level': 122, 'digest_hex': '8ac5f75169a2586491585bcbee6a47f0c0d429d78e72e7c47f4800195e4d3fc0'}, {'level': 123, 'digest_hex': 'e62a1e8259f03a69922a668fb8962947361bb77472274f985e57682807c76752'}, {'level': 124, 'digest_hex': '9cf4e82baf206f56dd5b0c98ee2bcc0f3943a3e456fe81ae3ec445bd39cc97ca'}, {'level': 125, 'digest_hex': '0cf76ea1ff1977e0eccf349ea33e4f52d6b6d015dd69145da274e31eb2430036'}, {'level': 126, 'digest_hex': '315e0c4751043a683a3bea17699a4d0483a7351d379a71b378fb8a4b6ee608a4'}, {'level': 127, 'digest_hex': 'a854a8743ea7befa730539e0ab2b7bfdd29468c00eb65c7234c71b983da875de'}]",9
first_fit,0,25,70,6.228667,0.006064,5.574735,0.446285,0.189364,0.011625,4336,4304,True,True,"[{'level': 120, 'digest_hex': 'c94748b83399a3a1c24332c3941fcfc7efa2c4aa094d566f102860315220ac28'}, {'level': 121, 'digest_hex': '51b5800878d97056e68db8a60b65372d9a216a42efaa3e260f92bc6ba338605e'}, {'level': 122, 'digest_hex': '4144a69750944a8e6b83342283984aae805d1830899e52c5f1df78d8b67079c2'}, {'level': 123, 'digest_hex': '7e4618d8ed676162c94b361acbcd6f3f141154a41eeb7510ef5e4f217966888c'}, {'level': 124, 'digest_hex': '5ddd4fa2bc3cc52b2720271e3ac14515ecc3dccb146065fa4dd9d0bc146d457f'}, {'level': 125, 'digest_hex': 'e5872fcc90baee04b3549eb6524522f9e5f4738cf9711bd02a08feac9e363e99'}, {'level': 126, 'digest_hex': 'e01b6602c5b23ea13716cf6fe63a1e9e49a1b1dd9e9d58491935637551d7b36f'}, {'level': 127, 'digest_hex': 'c8388628e7bb108f12608fa1a01abea3402af69b79655745f6acd288fdc4ff64'}]",9
first_fit,0,26,74,4.860029,0.007922,4.394411,0.276622,0.168843,0.011158,4336,4304,True,True,"[{'level': 120, 'digest_hex': '1462a0a713b58df8282805b3cfd627d26bfd2b47804214e2f02ee77eeec2a1b5'}, {'level': 122, 'digest_hex': 'c9093c21c1bb7ba96bbca60489fb1ad1be14b5b1f6f1da9900bf5ed4585d1440'}, {'level': 123, 'digest_hex': '17151266f78378c7a3241be396cf536a1c64eb7e28b6e27bd078a21c1caede4e'}, {'level': 124, 'digest_hex': '5ddd4fa2bc3cc52b2720271e3ac14515ecc3dccb146065fa4dd9d0bc146d457f'}, {'level': 125, 'digest_hex': 'e5872fcc90baee04b3549eb6524522f9e5f4738cf9711bd02a08feac9e363e99'}, {'level': 126, 'digest_hex': 'e01b6602c5b23ea13716cf6fe63a1e9e49a1b1dd9e9d58491935637551d7b36f'}, {'level': 127, 'digest_hex': 'c8388628e7bb108f12608fa1a01abea3402af69b79655745f6acd288fdc4ff64'}]",9
first_fit,0,27,77,6.276893,0.005129,5.883369,0.185487,0.190905,0.011173,4336,4304,True,True,"[{'level': 118, 'digest_hex': '4b2a5f00439957425a7539a6248f4d6d556356c0ea80da9ae8aa90613bb7c940'}, {'level': 120, 'digest_hex': '9fff7f66bf5fb4a564b1fc26ff0245b94691992201e0716dc9e726dd04ef28a7'}, {'level': 121, 'digest_hex': '6dbd4759f455750dba06ff8a9f28dd53e358575ec22bad49cc90c6bf4265c7d5'}, {'level': 123, 'digest_hex': 'c68a0c114c7e4730f66b16386671571a18bcf4a1cdf5440b931defc2f69aa795'}, {'level': 124, 'digest_hex': '8f568b63de16712e0987fbd40f05524debcee56ba9789d5c8aa621d0a3d3f9ef'}, {'level': 125, 'digest_hex': '6997de0c1dd07363560e375f98fa4c3afd63860df0608d0fb82ec15a6783e3ac'}, {'level': 126, 'digest_hex': '38d2df1ec713ed325301c34d9e24cf6a25baf9b3f6c096eb21aea943ec9e980f'}, {'level': 127, 'digest_hex': 'c8388628e7bb108f12608fa1a01abea3402af69b79655745f6acd288fdc4ff64'}]",9
first_fit,0,28,54,5.61571,0.00653,4.868646,0.528853,0.198203,0.011651,4336,4304,True,True,"[{'level': 119, 'digest_hex': '820e045f802caa4e0c8aac411215bb4a56787e4a48cc688acaacda3d6c736e19'}, {'level': 122, 'digest_hex': '30eb8bb99f4f7f8cc8e1673bac1b5bf0d3101c8fdb6113b2b38f6cb3d7179ef2'}, {'level': 123, 'digest_hex': 'c5562d3bd4b43acd80d3feea05d151d7563cc8274b62d2682d064756a999a71b'}, {'level': 124, 'digest_hex': 'ea0e4a563829e0812902f4c35dd2ce829fc84bf0865d575122d19bd0d961bf3a'}, {'level': 125, 'digest_hex': '33ed0295599fba9562575b79eb736d699cb0025f41971fd2a296c1e87da97577'}, {'level': 126, 'digest_hex': 'e01b6602c5b23ea13716cf6fe63a1e9e49a1b1dd9e9d58491935637551d7b36f'}, {'level': 127, 'digest_hex': 'c8388628e7bb108f12608fa1a01abea3402af69b79655745f6acd288fdc4ff64'}]",9
first_fit,0,29,53,4.735832,0.077429,4.204287,0.216902,0.22407,0.012252,4336,4304,True,True,"[{'level': 122, 'digest_hex': '6987b5d3bd57b59f7db70bbf20c59b149385c187e54d3b322e0ad9a625a2ecf1'}, {'level': 123, 'digest_hex': 'c5562d3bd4b43acd80d3feea05d151d7563cc8274b62d2682d064756a999a71b'}, {'level': 124, 'digest_hex': 'ea0e4a563829e0812902f4c35dd2ce829fc84bf0865d575122d19bd0d961bf3a'}, {'level': 125, 'digest_hex': '33ed0295599fba9562575b79eb736d699cb0025f41971fd2a296c1e87da97577'}, {'level': 126, 'digest_hex': 'e01b6602c5b23ea13716cf6fe63a1e9e49a1b1dd9e9d58491935637551d7b36f'}, {'level': 127, 'digest_hex': 'c8388628e7bb108f12608fa1a01abea3402af69b79655745f6acd288fdc4ff64'}]",9
first_fit,0,30,65,5.183611,0.005895,4.906581,0.152422,0.107004,0.010625,4336,4304,True,True,"[{'level': 120, 'digest_hex': '828b9bfda7407f8b9a2f0ab4e623c6b32073d7c9659d680247a271fcc0d5832d'}, {'level': 121, 'digest_hex': 'b6732e394465d5489becfb1a2f9e1e0470f6c04b8c5beca6ae3efc92541c2c8d'}, {'level': 123, 'digest_hex': '55ae57311f9c4897e80b18c9c5bc3c4aefa8fb358f5aca0873ec1d230cfb45b0'}, {'level': 124, 'digest_hex': 'd251933359f24f6ab0385e437a222e01997d4870ace952d330284c208c079aee'}, {'level': 125, 'digest_hex': 'e5872fcc90baee04b3549eb6524522f9e5f4738cf9711bd02a08feac9e363e99'}, {'level': 126, 'digest_hex': 'e01b6602c5b23ea13716cf6fe63a1e9e49a1b1dd9e9d58491935637551d7b36f'}, {'level': 127, 'digest_hex': 'c8388628e7bb108f12608fa1a01abea3402af69b79655745f6acd288fdc4ff64'}]",9
first_fit,0,31,3,6.553819,0.003772,5.996203,0.345085,0.196828,0.011356,4336,4304,True,True,"[{'level': 120, 'digest_hex': '63b3dce2f7436a93d50028a91cef812dd405b15e4289adc314614992c4c6c5ae'}, {'level': 121, 'digest_hex': 'edd645a0c9980406acf1156ef2de737893b6954a3b30b7ebf46462ad97474ee8'}, {'level': 122, 'digest_hex': 'b2aec8cfe9ea6c1fd358f9488e53f774f66b464cf688393e100546ada1950d78'}, {'level': 123, 'digest_hex': 'efe91eb5d2d911747440a907c7d61b34927946a64078285f401ea897badaac05'}, {'level': 124, 'digest_hex': 'e6e332c8eec00720011367d821c2a0f87bef9e35651b8ffee1cc11ef28990133'}, {'level': 125, 'digest_hex': 'e99647cc6db780a3da4075137e80ce9c3c103839ee84e5ddc5e1fadb51546ca3'}, {'level': 126, 'digest_hex': '315e0c4751043a683a3bea17699a4d0483a7351d379a71b378fb8a4b6ee608a4'}, {'level': 127, 'digest_hex': 'a854a8743ea7befa730539e0ab2b7bfdd29468c00eb65c7234c71b983da875de'}]",9
first_fit,0,32,78,5.543315,0.006131,5.014438,0.255782,0.254709,0.011584,4336,4304,True,True,"[{'level': 118, 'digest_hex': 'a4241e0a16d8576fc3e93adee1aa04040495e7e3fe3bcaca83679809c3503f5a'}, {'level': 120, 'digest_hex': '9fff7f66bf5fb4a564b1fc26ff0245b94691992201e0716dc9e726dd04ef28a7'}, {'level': 121, 'digest_hex': '6dbd4759f455750dba06ff8a9f28dd53e358575ec22bad49cc90c6bf4265c7d5'}, {'level': 123, 'digest_hex': 'c68a0c114c7e4730f66b16386671571a18bcf4a1cdf5440b931defc2f69aa795'}, {'level': 124, 'digest_hex': '8f568b63de16712e0987fbd40f05524debcee56ba9789d5c8aa621d0a3d3f9ef'}, {'level': 125, 'digest_hex': '6997de0c1dd07363560e375f98fa4c3afd63860df0608d0fb82ec15a6783e3ac'}, {'level': 126, 'digest_hex': '38d2df1ec713ed325301c34d9e24cf6a25baf9b3f6c096eb21aea943ec9e980f'}, {'level': 127, 'digest_hex': 'c8388628e7bb108f12608fa1a01abea3402af69b79655745f6acd288fdc4ff64'}]",9
first_fit,0,33,7,6.300096,0.007278,5.88483,0.203577,0.191549,0.011489,4336,4304,True,True,"[{'level': 120, 'digest_hex': '00d756233a16a09c27305273b3659b6426aa7e1a7d8ebafe5c051aca5caabc27'}, {'level': 121, 'digest_hex': '9181f62547ae5af12f5307f29e76f4eaae1f59aab7f184fd43d53ae4ca77c7c8'}, {'level': 123, 'digest_hex': '7f19730e1b6fbcdf342dcf27961f932ca6ab4dd755cc158fa47f6e9ed840d96a'}, {'level': 124, 'digest_hex': 'f14a10fa70c768bfd802cee24c74db14ff2588aab0c47c40adbeefe2e345d528'}, {'level': 125, 'digest_hex': 'e99647cc6db780a3da4075137e80ce9c3c103839ee84e5ddc5e1fadb51546ca3'}, {'level': 126, 'digest_hex': '315e0c4751043a683a3bea17699a4d0483a7351d379a71b378fb8a4b6ee608a4'}, {'level': 127, 'digest_hex': 'a854a8743ea7befa730539e0ab2b7bfdd29468c00eb65c7234c71b983da875de'}]",9
first_fit,0,34,66,5.478814,0.006656,4.989295,0.243914,0.225714,0.012548,4336,4304,True,True,"[{'level': 120, 'digest_hex': 'b1a14502b773abac2baa79af8eaa22b2f09365f815a52eb4975f7656d55454a1'}, {'level': 121, 'digest_hex': '7821d342f1ff975b21d4396ea0881e80ccf2377f518ebf6ccde2f7fb5e97a111'}, {'level': 123, 'digest_hex': '55ae57311f9c4897e80b18c9c5bc3c4aefa8fb358f5aca0873ec1d230cfb45b0'}, {'level': 124, 'digest_hex': 'd251933359f24f6ab0385e437a222e01997d4870ace952d330284c208c079aee'}, {'level': 125, 'digest_hex': 'e5872fcc90baee04b3549eb6524522f9e5f4738cf9711bd02a08feac9e363e99'}, {'level': 126, 'digest_hex': 'e01b6602c5b23ea13716cf6fe63a1e9e49a1b1dd9e9d58491935637551d7b36f'}, {'level': 127, 'digest_hex': 'c8388628e7bb108f12608fa1a01abea3402af69b79655745f6acd288fdc4ff64'}]",9
first_fit,0,35,96,5.872292,0.007787,5.090763,0.490111,0.270342,0.011561,4336,4304,True,True,"[{'level': 120, 'digest_hex': '3713a754cac74c9edabe8537dfd694a0a9269cb8854d0f085d225b36639c2247'}, {'level': 121, 'digest_hex': '7f1bca6e48a9e8378a54a7b23a946c905ea1df4476227e4bd964a7df7c63bfad'}, {'level': 123, 'digest_hex': '8ae449c13980c04f2da5c2da468c734e1b35e06089c1f46019b9de7b92a975ff'}, {'level': 124, 'digest_hex': 'b9e57154f39b6479af3a5c656b25050c772f3f270a63a27ebed6354029a84350'}, {'level': 125, 'digest_hex': '71f0e9718caadc6301d222446dadf08835f3c3b061c7173f35931de02bc61723'}, {'level': 126, 'digest_hex': '38d2df1ec713ed325301c34d9e24cf6a25baf9b3f6c096eb21aea943ec9e980f'}, {'level': 127, 'digest_hex': 'c8388628e7bb108f12608fa1a01abea3402af69b79655745f6acd288fdc4ff64'}]",9
first_fit,0,36,99,5.907043,0.007494,5.398358,0.231683,0.239295,0.011845,4336,4304,True,True,"[{'level': 122, 'digest_hex': '073e192ffe247431d612f2fc7c96146088ed637e5cc8ccb79b6b560b466a5d38'}, {'level': 124, 'digest_hex': 'dd6d863b9c531a3ca849ab8b04c6481ab62def75885b21f57bcfa9c9b812dc17'}, {'level': 125, 'digest_hex': '71f0e9718caadc6301d222446dadf08835f3c3b061c7173f35931de02bc61723'}, {'level': 126, 'digest_hex': '38d2df1ec713ed325301c34d9e24cf6a25baf9b3f6c096eb21aea943ec9e980f'}, {'level': 127, 'digest_hex': 'c8388628e7bb108f12608fa1a01abea3402af69b79655745f6acd288fdc4ff64'}]",9
first_fit,0,37,61,6.344713,0.008906,5.75534,0.279699,0.287407,0.011474,4336,4304,True,True,"[{'level': 120, 'digest_hex': 'cf01e5b62393fbc612fe51ab53bd596058a48c07c22e618c764fc9ed748ab9ad'}, {'level': 121, 'digest_hex': 'b554c2d69dd12dbc50e3d39de48f05e00932468844c8b882eed95ad735110ecb'}, {'level': 123, 'digest_hex': '62aef58e89a5d57fc1db006cadb66343ecf4efb0ec2efe9442f03b33996a0a07'}, {'level': 124, 'digest_hex': 'd251933359f24f6ab0385e437a222e01997d4870ace952d330284c208c079aee'}, {'level': 125, 'digest_hex': 'e5872fcc90baee04b3549eb6524522f9e5f4738cf9711bd02a08feac9e363e99'}, {'level': 126, 'digest_hex': 'e01b6602c5b23ea13716cf6fe63a1e9e49a1b1dd9e9d58491935637551d7b36f'}, {'level': 127, 'digest_hex': 'c8388628e7bb108f12608fa1a01abea3402af69b79655745f6acd288fdc4ff64'}]",9
first_fit,0,38,60,4.794688,0.009756,4.316546,0.243246,0.211967,0.012212,4336,4304,True,True,"[{'level': 121, 'digest_hex': 'a4e9ddbd9c721177d6c5e8aee6c003d46494be517f59f2e4520052c9ab0b0be2'}, {'level': 122, 'digest_hex': 'f12d841e355c613c68fb64fb3920ce5e7a2dd602203605bc3df69224b8c5bda6'}, {'level': 124, 'digest_hex': '5c70d3c31dd0a9b2e87343711b9586e76b0c91eab00d032e9953a87cefcd66bf'}, {'level': 125, 'digest_hex': '33ed0295599fba9562575b79eb736d699cb0025f41971fd2a296c1e87da97577'}, {'level': 126, 'digest_hex': 'e01b6602c5b23ea13716cf6fe63a1e9e49a1b1dd9e9d58491935637551d7b36f'}, {'level': 127, 'digest_hex': 'c8388628e7bb108f12608fa1a01abea3402af69b79655745f6acd288fdc4ff64'}]",9
first_fit,0,39,37,6.409563,0.005656,5.944473,0.199803,0.24556,0.011537,4336,4304,True,True,"[{'level': 120, 'digest_hex': '69f234a436bb341804b7e036eb03f47182c98f8a697a4ea80dee99d1447e053b'}, {'level': 121, 'digest_hex': 'b3d55c2086123af329aeab2edab2946c4a74ff44eb4740f001871b81f6b18e09'}, {'level': 122, 'digest_hex': '50b14e97af0ff21507d0716982003eadd809f2d9956c6999a11312062df8157a'}, {'level': 123, 'digest_hex': 'c820a8eb61a286ebd0576e6819420e4afeee1174c840c8dd23998a7fa78fc291'}, {'level': 124, 'digest_hex': '546f2717fad16bbc7b4c7a5ded7e30928a3a8b21c1c1983c275fa0308f4c5933'}, {'level': 125, 'digest_hex': '16686314da3ceeba8277009441d66add11621e51e3c1a39abec394b7df1e1736'}, {'level': 126, 'digest_hex': '7bf8a33390ca8b03c73429b298fde20e07ab842d53189f7617929a5f5aee8fca'}, {'level': 127, 'digest_hex': 'a854a8743ea7befa730539e0ab2b7bfdd29468c00eb65c7234c71b983da875de'}]",9
first_fit,0,40,47,5.356916,0.008028,4.564084,0.554841,0.216409,0.011312,4336,4304,True,True,"[{'level': 122, 'digest_hex': '1577d9a1109ed14f20361c2ba7d55af3cc9cf44337894e56b7b6ae4fb1b6ac88'}, {'level': 123, 'digest_hex': '0bdd92706bea8fcd0b242e116125b29be28561152c35b26c1a14f5136e9ef3e0'}, {'level': 124, 'digest_hex': 'e0e2ad1b1c79dd2c3729678cfbff14ff748e98fb4f0354f21714901034d8df90'}, {'level': 125, 'digest_hex': '6793468840419c766ff8e5cf0cd377f57081c09468d3072bdac29bd7052dfd13'}, {'level': 126, 'digest_hex': '7bf8a33390ca8b03c73429b298fde20e07ab842d53189f7617929a5f5aee8fca'}, {'level': 127, 'digest_hex': 'a854a8743ea7befa730539e0ab2b7bfdd29468c00eb65c7234c71b983da875de'}]",9
first_fit,0,41,89,4.681511,0.07109,4.098429,0.29436,0.201837,0.014518,4336,4304,True,True,"[{'level': 120, 'digest_hex': '41994bd7a3c77c2aa053f31843a9bdb7514165e31d4c026dbc15213149701372'}, {'level': 121, 'digest_hex': 'c2528105617bc7675883acd0d0b9d8e86596e2daf35b75e3661d9dd373732ec1'}, {'level': 122, 'digest_hex': '4d46a05b508ec72ba72ae55f55be9e8b6dede780cf6fb55faa6b420c293bcd22'}, {'level': 123, 'digest_hex': '03f10449b5028f0d82bedf2413a4e7db250d4415adb695f8696dce0d9e052e7e'}, {'level': 124, 'digest_hex': '430ec155962640f226905643a9726ac7d3161f41c3fa25e332b4cd3bd7791288'}, {'level': 125, 'digest_hex': '6997de0c1dd07363560e375f98fa4c3afd63860df0608d0fb82ec15a6783e3ac'}, {'level': 126, 'digest_hex': '38d2df1ec713ed325301c34d9e24cf6a25baf9b3f6c096eb21aea943ec9e980f'}, {'level': 127, 'digest_hex': 'c8388628e7bb108f12608fa1a01abea3402af69b79655745f6acd288fdc4ff64'}]",9
first_fit,0,42,72,5.93101,0.007494,5.389129,0.334996,0.181362,0.016748,4336,4304,True,True,"[{'level': 121, 'digest_hex': '8b4a968a92d8f245f12fe90e2f64fc7a8c103dcd82d04ff424503fa41e7121ee'}, {'level': 122, 'digest_hex': '9981c970f63268c852ece001812ba3c7f928faaf97f413628061bb5b57824335'}, {'level': 123, 'digest_hex': '7e4618d8ed676162c94b361acbcd6f3f141154a41eeb7510ef5e4f217966888c'}, {'level': 124, 'digest_hex': '5ddd4fa2bc3cc52b2720271e3ac14515ecc3dccb146065fa4dd9d0bc146d457f'}, {'level': 125, 'digest_hex': 'e5872fcc90baee04b3549eb6524522f9e5f4738cf9711bd02a08feac9e363e99'}, {'level': 126, 'digest_hex': 'e01b6602c5b23ea13716cf6fe63a1e9e49a1b1dd9e9d58491935637551d7b36f'}, {'level': 127, 'digest_hex': 'c8388628e7bb108f12608fa1a01abea3402af69b79655745f6acd288fdc4ff64'}]",9
first_fit,0,43,13,8.552491,0.007595,7.972815,0.330424,0.225846,0.014935,4336,4304,True,True,"[{'level': 122, 'digest_hex': '21e2b69f28c45bde1e71a8eb4cac8357ec74ec3f07b7abe83b63decb8594eea9'}, {'level': 123, 'digest_hex': '185a00cc6ce2a696a3259dd844da78f3225b0820b5710c325fc956f19d358f93'}, {'level': 124, 'digest_hex': 'f14a10fa70c768bfd802cee24c74db14ff2588aab0c47c40adbeefe2e345d528'}, {'level': 125, 'digest_hex': 'e99647cc6db780a3da4075137e80ce9c3c103839ee84e5ddc5e1fadb51546ca3'}, {'level': 126, 'digest_hex': '315e0c4751043a683a3bea17699a4d0483a7351d379a71b378fb8a4b6ee608a4'}, {'level': 127, 'digest_hex': 'a854a8743ea7befa730539e0ab2b7bfdd29468c00eb65c7234c71b983da875de'}]",9
first_fit,0,44,27,4.942388,0.009999,4.521644,0.186184,0.21105,0.012498,4336,4304,True,True,"[{'level': 119, 'digest_hex': '9210b136324db286640b7dfae16ae3965591d83172931d2d6005464baf40d1f7'}, {'level': 121, 'digest_hex': '2d7a540f556d1f33fc7ef4bf847711704dd68f0a47c8a79b12a4b0e5aac95ec1'}, {'level': 122, 'digest_hex': 'a294d75afbfc782a44b7430102b87a465ec9a90ba1e8f9bdde85cdf392f3e226'}, {'level': 124, 'digest_hex': 'be506c35ea18c129fef8ad5753a7de7a13ac172e42f5e292452b519f97bc1506'}, {'level': 125, 'digest_hex': '16686314da3ceeba8277009441d66add11621e51e3c1a39abec394b7df1e1736'}, {'level': 126, 'digest_hex': '7bf8a33390ca8b03c73429b298fde20e07ab842d53189f7617929a5f5aee8fca'}, {'level': 127, 'digest_hex': 'a854a8743ea7befa730539e0ab2b7bfdd29468c00eb65c7234c71b983da875de'}]",9
first_fit,0,45,24,6.52293,0.006943,6.072632,0.207814,0.222649,0.011771,4336,4304,True,True,"[{'level': 122, 'digest_hex': '4ccbf4cc0d5726abce72d0c9a8841860a80391b1e1d69c65d4ff3a1098b0f56f'}, {'level': 123, 'digest_hex': '9423a986603a43df6418f491eb3439eeea80a367aa023b584bd476bfcc827c4d'}, {'level': 124, 'digest_hex': '833fb9b71d9b1c9765205f861fb8619048914463b7541305d5ce771c0a756a2c'}, {'level': 125, 'digest_hex': '0cf76ea1ff1977e0eccf349ea33e4f52d6b6d015dd69145da274e31eb2430036'}, {'level': 126, 'digest_hex': '315e0c4751043a683a3bea17699a4d0483a7351d379a71b378fb8a4b6ee608a4'}, {'level': 127, 'digest_hex': 'a854a8743ea7befa730539e0ab2b7bfdd29468c00eb65c7234c71b983da875de'}]",9
first_fit,0,46,73,6.739879,0.007384,5.567934,0.883517,0.267266,0.013144,4336,4304,True,True,"[{'level': 120, 'digest_hex': '2b36b41ee9d26e88d15f15aa49d54790128f0e1d761f78f44ef9e0009ce75410'}, {'level': 122, 'digest_hex': 'c9093c21c1bb7ba96bbca60489fb1ad1be14b5b1f6f1da9900bf5ed4585d1440'}, {'level': 123, 'digest_hex': '17151266f78378c7a3241be396cf536a1c64eb7e28b6e27bd078a21c1caede4e'}, {'level': 124, 'digest_hex': '5ddd4fa2bc3cc52b2720271e3ac14515ecc3dccb146065fa4dd9d0bc146d457f'}, {'level': 125, 'digest_hex': 'e5872fcc90baee04b3549eb6524522f9e5f4738cf9711bd02a08feac9e363e99'}, {'level': 126, 'digest_hex': 'e01b6602c5b23ea13716cf6fe63a1e9e49a1b1dd9e9d58491935637551d7b36f'}, {'level': 127, 'digest_hex': 'c8388628e7bb108f12608fa1a01abea3402af69b79655745f6acd288fdc4ff64'}]",9
first_fit,0,47,44,5.243865,0.00699,4.803576,0.204487,0.216265,0.011566,4336,4304,True,True,"[{'level': 120, 'digest_hex': '02c2f5b89be61eb89386811106a2633adb22d9980da378f6ba9f13fe3319a860'}, {'level': 122, 'digest_hex': '48cf7b9857fdd6d70e267aa782ca88fc783efe35a5dd9514fe13843e887496b1'}, {'level': 123, 'digest_hex': 'ec8b7dcf10e04fcdb618f1b95aff56469590303abe61b6f2f14e97c6d2934e01'}, {'level': 124, 'digest_hex': 'e0e2ad1b1c79dd2c3729678cfbff14ff748e98fb4f0354f21714901034d8df90'}, {'level': 125, 'digest_hex': '6793468840419c766ff8e5cf0cd377f57081c09468d3072bdac29bd7052dfd13'}, {'level': 126, 'digest_hex': '7bf8a33390ca8b03c73429b298fde20e07ab842d53189f7617929a5f5aee8fca'}, {'level': 127, 'digest_hex': 'a854a8743ea7befa730539e0ab2b7bfdd29468c00eb65c7234c71b983da875de'}]",9
