color	position	swapped_node
H	1341	26186
H	1342	26187
H	1343	6548
H	1344	13098
H	1345	13099
H	1346	13100
H	1347	13101
H	1348	26204
H	1349	26205
H	1350	26206
H	1351	26207
H	1352	1641
H	1353	3281
H	1354	13121
H	1355	26240
H	1356	26241
H	1357	26244
H	1358	26245
H	1359	26246
H	1360	26247
H	1361	1643
H	1362	3285
H	1363	13137
H	1364	26272
H	1365	26273
H	1366	26276
H	1367	26277
H	1368	26278
H	1369	26279
H	1370	3288
H	1371	6578
H	1372	13158
H	1373	26318
H	1374	26319
H	1375	3290
H	1376	6582
H	1377	13166
H	1378	13167
H	1379	3292
H	1380	6586
H	1381	13174
H	1382	26350
H	1383	26351
H	1384	3294
H	1385	6590
H	1386	13182
H	1387	26366
H	1388	26367
H	1389	825
H	1390	6592
H	1391	13186
H	1392	13187
H	1393	6595
H	1394	26376
H	1395	26377
H	1396	26378
H	1397	26379
H	1398	6596
H	1399	13194
H	1400	13195
H	1401	13196
H	1402	13197
H	1403	26396
H	1404	26397
H	1405	26398
H	1406	26399
H	1407	827
H	1408	6608
H	1409	13218
H	1410	13219
H	1411	6611
H	1412	26440
H	1413	26441
H	1414	26442
H	1415	26443
H	1416	6612
H	1417	13226
H	1418	13227
H	1419	13228
H	1420	13229
H	1421	26460
H	1422	26461
H	1423	26462
H	1424	26463
H	1425	1657
H	1426	3313
H	1427	13249
H	1428	26496
H	1429	26497
H	1430	26500
H	1431	26501
H	1432	26502
H	1433	26503
H	1434	1659
H	1435	3317
H	1436	13265
H	1437	26528
H	1438	26529
H	1439	26532
H	1440	26533
H	1441	26534
H	1442	26535
H	1443	3320
H	1444	6642
H	1445	13286
H	1446	26574
H	1447	26575
H	1448	3322
H	1449	6646
H	1450	13294
H	1451	26590
H	1452	26591
H	1453	1663
H	1454	3325
H	1455	13297
H	1456	26592
H	1457	26593
H	1458	26596
H	1459	26597
H	1460	26598
H	1461	26599
H	1462	53
H	1463	832
H	1464	6664
H	1465	13330
H	1466	13331
H	1467	6667
H	1468	26664
H	1469	26665
H	1470	26666
H	1471	26667
H	1472	6669
H	1473	13336
H	1474	26674
H	1475	26675
H	1476	13340
H	1477	13341
H	1478	13343
H	1479	26684
H	1480	26685
H	1481	834
H	1482	6680
H	1483	13362
H	1484	13363
H	1485	6683
H	1486	26728
H	1487	26729
H	1488	26730
H	1489	26731
H	1490	6685
H	1491	13368
H	1492	26738
H	1493	26739
H	1494	13372
H	1495	13373
H	1496	13375
H	1497	26748
H	1498	26749
H	1499	836
H	1500	6696
H	1501	13394
H	1502	13395
H	1503	6699
H	1504	26792
H	1505	26793
H	1506	26794
H	1507	26795
H	1508	6701
H	1509	13400
H	1510	26802
H	1511	26803
H	1512	13404
H	1513	13405
H	1514	13407
H	1515	26812
H	1516	26813
H	1517	838
H	1518	6712
H	1519	13426
H	1520	13427
H	1521	6715
H	1522	26856
H	1523	26857
H	1524	26858
H	1525	26859
H	1526	6717
H	1527	13432
H	1528	26866
H	1529	26867
H	1530	13436
H	1531	13437
H	1532	13439
H	1533	26876
H	1534	26877
H	1535	840
H	1536	6728
H	1537	13458
H	1538	13459
H	1539	6731
H	1540	26920
H	1541	26921
H	1542	26922
H	1543	26923
H	1544	6733
H	1545	13464
H	1546	26930
H	1547	26931
H	1548	13468
H	1549	13469
H	1550	13471
H	1551	26940
H	1552	26941
H	1553	842
H	1554	6744
H	1555	13490
H	1556	13491
H	1557	6747
H	1558	26984
H	1559	26985
H	1560	26986
H	1561	26987
H	1562	6749
H	1563	13496
H	1564	26994
H	1565	26995
H	1566	13500
H	1567	13501
H	1568	13503
H	1569	27004
H	1570	27005
H	1571	1688
H	1572	3379
H	1573	13513
H	1574	27024
H	1575	27025
H	1576	27028
H	1577	27029
H	1578	27030
H	1579	27031
H	1580	1690
H	1581	3383
H	1582	13529
H	1583	27056
H	1584	27057
H	1585	27060
H	1586	27061
H	1587	27062
H	1588	27063
H	1589	1693
H	1590	3385
H	1591	13537
H	1592	27072
H	1593	27073
H	1594	27076
H	1595	27077
H	1596	27078
H	1597	27079
H	1598	3388
H	1599	6778
H	1600	13558
H	1601	27118
H	1602	27119
H	1603	3390
H	1604	6782
H	1605	13566
H	1606	27134
H	1607	27135
H	1608	109
H	1609	433
H	1610	6913
H	1611	13824
H	1612	27650
H	1613	27651
H	1614	13828
H	1615	13829
H	1616	13831
H	1617	27660
H	1618	27661
H	1619	6917
H	1620	13832
H	1621	27666
H	1622	27667
H	1623	6919
H	1624	27672
H	1625	27673
H	1626	27674
H	1627	27675
H	1628	6921
H	1629	13840
H	1630	27682
H	1631	27683
H	1632	13844
H	1633	13845
H	1634	13847
H	1635	27692
H	1636	27693
H	1637	6924
H	1638	13850
H	1639	13851
H	1640	6927
H	1641	27704
H	1642	27705
H	1643	27706
H	1644	27707
H	1645	435
H	1646	6945
H	1647	13888
H	1648	27778
H	1649	27779
H	1650	13892
H	1651	13893
H	1652	13895
H	1653	27788
H	1654	27789
H	1655	6949
H	1656	13896
H	1657	27794
H	1658	27795
H	1659	6951
H	1660	27800
H	1661	27801
H	1662	27802
H	1663	27803
H	1664	6953
H	1665	13904
H	1666	27810
H	1667	27811
H	1668	13908
H	1669	13909
H	1670	13911
H	1671	27820
H	1672	27821
H	1673	6956
H	1674	13914
H	1675	13915
H	1676	6959
H	1677	27832
H	1678	27833
H	1679	27834
H	1680	27835
H	1681	220
H	1682	442
H	1683	7089
H	1684	14176
H	1685	28354
H	1686	28355
H	1687	14180
H	1688	14181
H	1689	14183
H	1690	28364
H	1691	28365
H	1692	7093
H	1693	14184
H	1694	28370
H	1695	28371
H	1696	7095
H	1697	28376
H	1698	28377
H	1699	28378
H	1700	28379
H	1701	7097
H	1702	14192
H	1703	28386
H	1704	28387
H	1705	14196
H	1706	14197
H	1707	14199
H	1708	28396
H	1709	28397
H	1710	7100
H	1711	14202
H	1712	14203
H	1713	7103
H	1714	28408
H	1715	28409
H	1716	28410
H	1717	28411
H	1718	222
H	1719	446
H	1720	7153
H	1721	14304
H	1722	28610
H	1723	28611
H	1724	14308
H	1725	14309
H	1726	14311
H	1727	28620
H	1728	28621
H	1729	7157
H	1730	14312
H	1731	28626
H	1732	28627
H	1733	7159
H	1734	28632
H	1735	28633
H	1736	28634
H	1737	28635
H	1738	7161
H	1739	14320
H	1740	28642
H	1741	28643
H	1742	14324
H	1743	14325
H	1744	14327
H	1745	28652
H	1746	28653
H	1747	7164
H	1748	14330
H	1749	14331
H	1750	7167
H	1751	28664
H	1752	28665
H	1753	28666
H	1754	28667
H	1755	28
H	1756	929
H	1757	7424
H	1758	14850
H	1759	14851
H	1760	7427
H	1761	29704
H	1762	29705
H	1763	29706
H	1764	29707
H	1765	7428
H	1766	14858
H	1767	14859
H	1768	14860
H	1769	14861
H	1770	29724
H	1771	29725
H	1772	29726
H	1773	29727
H	1774	931
H	1775	7440
H	1776	14882
H	1777	14883
H	1778	7443
H	1779	29768
H	1780	29769
H	1781	29770
H	1782	29771
H	1783	7444
H	1784	14890
H	1785	14891
H	1786	14892
H	1787	14893
H	1788	29788
H	1789	29789
H	1790	29790
H	1791	29791
H	1792	1865
H	1793	3729
H	1794	14913
H	1795	29824
H	1796	29825
H	1797	29828
H	1798	29829
H	1799	29830
H	1800	29831
H	1801	1867
H	1802	3733
H	1803	14929
H	1804	29856
H	1805	29857
H	1806	29860
H	1807	29861
H	1808	29862
H	1809	29863
H	1810	3736
H	1811	7474
H	1812	14950
H	1813	29902
H	1814	29903
H	1815	3738
H	1816	7478
H	1817	14958
H	1818	14959
H	1819	3740
H	1820	7482
H	1821	14966
H	1822	29934
H	1823	29935
H	1824	3742
H	1825	7486
H	1826	14974
H	1827	29950
H	1828	29951
H	1829	937
H	1830	7488
H	1831	14978
H	1832	14979
H	1833	7491
H	1834	29960
H	1835	29961
H	1836	29962
H	1837	29963
H	1838	7492
H	1839	14986
H	1840	14987
H	1841	14988
H	1842	14989
H	1843	29980
H	1844	29981
H	1845	29982
H	1846	29983
H	1847	939
H	1848	7504
H	1849	15010
H	1850	15011
H	1851	7507
H	1852	30024
H	1853	30025
H	1854	30026
H	1855	30027
H	1856	7508
H	1857	15018
H	1858	15019
H	1859	15020
H	1860	15021
H	1861	30044
H	1862	30045
H	1863	30046
H	1864	30047
H	1865	1881
H	1866	3761
H	1867	15041
H	1868	30080
H	1869	30081
H	1870	30084
H	1871	30085
H	1872	30086
H	1873	30087
H	1874	1883
H	1875	3765
H	1876	15057
H	1877	30112
H	1878	30113
H	1879	30116
H	1880	30117
H	1881	30118
H	1882	30119
H	1883	3768
H	1884	7538
H	1885	15078
H	1886	30158
H	1887	30159
H	1888	3770
H	1889	7542
H	1890	15086
H	1891	30174
H	1892	30175
H	1893	1887
H	1894	3773
H	1895	15089
H	1896	30176
H	1897	30177
H	1898	30180
H	1899	30181
H	1900	30182
H	1901	30183
H	1902	945
H	1903	7552
H	1904	15106
H	1905	15107
H	1906	7555
H	1907	30216
H	1908	30217
H	1909	30218
H	1910	30219
H	1911	7556
H	1912	15114
H	1913	15115
H	1914	15116
H	1915	15117
H	1916	30236
H	1917	30237
H	1918	30238
H	1919	30239
H	1920	947
H	1921	7568
H	1922	15138
H	1923	15139
H	1924	7571
H	1925	30280
H	1926	30281
H	1927	30282
H	1928	30283
H	1929	7572
H	1930	15146
H	1931	15147
H	1932	15148
H	1933	15149
H	1934	30300
H	1935	30301
H	1936	30302
H	1937	30303
H	1938	1897
H	1939	3793
H	1940	15169
H	1941	30336
H	1942	30337
H	1943	30340
H	1944	30341
H	1945	30342
H	1946	30343
H	1947	1899
H	1948	3797
H	1949	15185
H	1950	30368
H	1951	30369
H	1952	30372
H	1953	30373
H	1954	30374
H	1955	30375
H	1956	3800
H	1957	7602
H	1958	15206
H	1959	30414
H	1960	30415
H	1961	3802
H	1962	7606
H	1963	15214
H	1964	15215
H	1965	3804
H	1966	7610
H	1967	15222
H	1968	30446
H	1969	30447
H	1970	3806
H	1971	7614
H	1972	15230
H	1973	30462
H	1974	30463
H	1975	952
H	1976	7624
H	1977	15250
H	1978	15251
H	1979	7627
H	1980	30504
H	1981	30505
H	1982	30506
H	1983	30507
H	1984	7629
H	1985	15256
H	1986	30514
H	1987	30515
H	1988	15260
H	1989	15261
H	1990	15263
H	1991	30524
H	1992	30525
H	1993	954
H	1994	7640
H	1995	15282
H	1996	15283
H	1997	7643
H	1998	30568
H	1999	30569
H	2000	30570
H	2001	30571
H	2002	7645
H	2003	15288
H	2004	30578
H	2005	30579
H	2006	15292
H	2007	15293
H	2008	15295
H	2009	30588
H	2010	30589
H	2011	956
H	2012	7656
H	2013	15314
H	2014	15315
H	2015	7659
H	2016	30632
H	2017	30633
H	2018	30634
H	2019	30635
H	2020	7661
H	2021	15320
H	2022	30642
H	2023	30643
H	2024	15324
H	2025	15325
H	2026	15327
H	2027	30652
H	2028	30653
H	2029	958
H	2030	7672
H	2031	15346
H	2032	15347
H	2033	7675
H	2034	30696
H	2035	30697
H	2036	30698
H	2037	30699
H	2038	7677
H	2039	15352
H	2040	30706
H	2041	30707
H	2042	15356
H	2043	15357
H	2044	15359
H	2045	30716
H	2046	30717
H	2047	61
H	2048	960
H	2049	7688
H	2050	15378
H	2051	15379
H	2052	7691
H	2053	30760
H	2054	30761
H	2055	30762
H	2056	30763
H	2057	7693
H	2058	15384
H	2059	30770
H	2060	30771
H	2061	15388
H	2062	15389
H	2063	15391
H	2064	30780
H	2065	30781
H	2066	962
H	2067	7704
H	2068	15410
H	2069	15411
H	2070	7707
H	2071	30824
H	2072	30825
H	2073	30826
H	2074	30827
H	2075	7709
H	2076	15416
H	2077	30834
H	2078	30835
H	2079	15420
H	2080	15421
H	2081	15423
H	2082	30844
H	2083	30845
H	2084	964
H	2085	7720
H	2086	15442
H	2087	15443
H	2088	7723
H	2089	30888
H	2090	30889
H	2091	30890
H	2092	30891
H	2093	7725
H	2094	15448
H	2095	30898
H	2096	30899
H	2097	15452
H	2098	15453
H	2099	15455
H	2100	30908
H	2101	30909
H	2102	966
H	2103	7736
H	2104	15474
H	2105	15475
H	2106	7739
H	2107	30952
H	2108	30953
H	2109	30954
H	2110	30955
H	2111	7741
H	2112	15480
H	2113	30962
H	2114	30963
H	2115	15484
H	2116	15485
H	2117	15487
H	2118	30972
H	2119	30973
H	2120	968
H	2121	7752
H	2122	15506
H	2123	15507
H	2124	7755
H	2125	31016
H	2126	31017
H	2127	31018
H	2128	31019
H	2129	7757
H	2130	15512
H	2131	31026
H	2132	31027
H	2133	15516
H	2134	15517
H	2135	15519
H	2136	31036
H	2137	31037
H	2138	970
H	2139	7768
H	2140	15538
H	2141	15539
H	2142	7771
H	2143	31080
H	2144	31081
H	2145	31082
H	2146	31083
H	2147	7773
H	2148	15544
H	2149	31090
H	2150	31091
H	2151	15548
H	2152	15549
H	2153	15551
H	2154	31100
H	2155	31101
H	2156	1944
H	2157	3891
H	2158	15561
H	2159	31120
H	2160	31121
H	2161	31124
H	2162	31125
H	2163	31126
H	2164	31127
H	2165	1946
H	2166	3895
H	2167	15577
H	2168	31152
H	2169	31153
H	2170	31156
H	2171	31157
H	2172	31158
H	2173	31159
H	2174	1949
H	2175	3897
H	2176	15585
H	2177	31168
H	2178	31169
H	2179	31172
H	2180	31173
H	2181	31174
H	2182	31175
H	2183	3900
H	2184	7802
H	2185	15606
H	2186	31214
H	2187	31215
H	2188	3902
H	2189	7806
H	2190	15614
H	2191	31230
H	2192	31231
H	2193	125
H	2194	497
H	2195	7937
H	2196	15872
H	2197	31746
H	2198	31747
H	2199	15876
H	2200	15877
H	2201	15879
H	2202	31756
H	2203	31757
H	2204	7941
H	2205	15880
H	2206	31762
H	2207	31763
H	2208	7943
H	2209	31768
H	2210	31769
H	2211	31770
H	2212	31771
H	2213	7945
H	2214	15888
H	2215	31778
H	2216	31779
H	2217	15892
H	2218	15893
H	2219	15895
H	2220	31788
H	2221	31789
H	2222	7948
H	2223	15898
H	2224	15899
H	2225	7951
H	2226	31800
H	2227	31801
H	2228	31802
H	2229	31803
H	2230	499
H	2231	7969
H	2232	15936
H	2233	31874
H	2234	31875
H	2235	15940
H	2236	15941
H	2237	15943
H	2238	31884
H	2239	31885
H	2240	7973
H	2241	15944
H	2242	31890
H	2243	31891
H	2244	7975
H	2245	31896
H	2246	31897
H	2247	31898
H	2248	31899
H	2249	7977
H	2250	15952
H	2251	31906
H	2252	31907
H	2253	15956
H	2254	15957
H	2255	15959
H	2256	31916
H	2257	31917
H	2258	7980
H	2259	15962
H	2260	15963
H	2261	7983
H	2262	31928
H	2263	31929
H	2264	31930
H	2265	31931
H	2266	252
H	2267	506
H	2268	8113
H	2269	16224
H	2270	32450
H	2271	32451
H	2272	16228
H	2273	16229
H	2274	16231
H	2275	32460
H	2276	32461
H	2277	8117
H	2278	16232
H	2279	32466
H	2280	32467
H	2281	8119
H	2282	32472
H	2283	32473
H	2284	32474
H	2285	32475
H	2286	8121
H	2287	16240
H	2288	32482
H	2289	32483
H	2290	16244
H	2291	16245
H	2292	16247
H	2293	32492
H	2294	32493
H	2295	8124
H	2296	16250
H	2297	16251
H	2298	8127
H	2299	32504
H	2300	32505
H	2301	32506
H	2302	32507
H	2303	254
H	2304	510
H	2305	8177
H	2306	16352
H	2307	32706
H	2308	32707
H	2309	16356
H	2310	16357
H	2311	16359
H	2312	32716
H	2313	32717
H	2314	8181
H	2315	16360
H	2316	32722
H	2317	32723
H	2318	8183
H	2319	32728
H	2320	32729
H	2321	32730
H	2322	32731
H	2323	8185
H	2324	16368
H	2325	32738
H	2326	32739
H	2327	16372
H	2328	16373
H	2329	16375
H	2330	32748
H	2331	32749
H	2332	8188
H	2333	16378
H	2334	16379
H	2335	8191
H	2336	32760
H	2337	32761
H	2338	32762
H	2339	32763
I	0	17
I	1	513
I	2	4096
I	3	8194
I	4	8195
I	5	4099
I	6	16392
I	7	16393
I	8	16394
I	9	16395
I	10	4100
I	11	8202
I	12	8203
I	13	8204
I	14	8205
I	15	16412
I	16	16413
I	17	16414
I	18	16415
I	19	515
I	20	4112
I	21	8226
I	22	8227
I	23	4115
I	24	16456
I	25	16457
I	26	16458
I	27	16459
I	28	4116
I	29	8234
I	30	8235
I	31	8236
I	32	8237
I	33	16476
I	34	16477
I	35	16478
I	36	16479
I	37	517
I	38	4128
I	39	8258
I	40	8259
I	41	4131
I	42	16520
I	43	16521
I	44	16522
I	45	16523
I	46	4132
I	47	8266
I	48	8267
I	49	8268
I	50	8269
I	51	16540
I	52	16541
I	53	16542
I	54	16543
I	55	519
I	56	4144
I	57	8290
I	58	8291
I	59	4147
I	60	16584
I	61	16585
I	62	16586
I	63	16587
I	64	4148
I	65	8298
I	66	8299
I	67	8300
I	68	8301
I	69	16604
I	70	16605
I	71	16606
I	72	16607
I	73	521
I	74	4160
I	75	8322
I	76	8323
I	77	4163
I	78	16648
I	79	16649
I	80	16650
I	81	16651
I	82	4164
I	83	8330
I	84	8331
I	85	8332
I	86	8333
I	87	16668
I	88	16669
I	89	16670
I	90	16671
I	91	523
I	92	4176
I	93	8354
I	94	8355
I	95	4179
I	96	16712
I	97	16713
I	98	16714
I	99	16715
I	100	4180
I	101	8362
I	102	8363
I	103	8364
I	104	8365
I	105	16732
I	106	16733
I	107	16734
I	108	16735
I	109	1049
I	110	2097
I	111	8385
I	112	16768
I	113	16769
I	114	16772
I	115	16773
I	116	16774
I	117	16775
I	118	1051
I	119	2101
I	120	8401
I	121	16800
I	122	16801
I	123	16804
I	124	16805
I	125	16806
I	126	16807
I	127	2104
I	128	4210
I	129	8422
I	130	16846
I	131	16847
I	132	2106
I	133	4214
I	134	8430
I	135	16862
I	136	16863
I	137	1055
I	138	2109
I	139	8433
I	140	16864
I	141	16865
I	142	16868
I	143	16869
I	144	16870
I	145	16871
I	146	529
I	147	4224
I	148	8450
I	149	8451
I	150	4227
I	151	16904
I	152	16905
I	153	16906
I	154	16907
I	155	4228
I	156	8458
I	157	8459
I	158	8460
I	159	8461
I	160	16924
I	161	16925
I	162	16926
I	163	16927
I	164	531
I	165	4240
I	166	8482
I	167	8483
I	168	4243
I	169	16968
I	170	16969
I	171	16970
I	172	16971
I	173	4244
I	174	8490
I	175	8491
I	176	8492
I	177	8493
I	178	16988
I	179	16989
I	180	16990
I	181	16991
I	182	1065
I	183	2129
I	184	8513
I	185	17024
I	186	17025
I	187	17028
I	188	17029
I	189	17030
I	190	17031
I	191	1067
I	192	2133
I	193	8529
I	194	17056
I	195	17057
I	196	17060
I	197	17061
I	198	17062
I	199	17063
I	200	2136
I	201	4274
I	202	8550
I	203	17102
I	204	17103
I	205	2138
I	206	4278
I	207	8558
I	208	8559
I	209	2140
I	210	4282
I	211	8566
I	212	17134
I	213	17135
I	214	2142
I	215	4286
I	216	8574
I	217	17150
I	218	17151
I	219	537
I	220	4288
I	221	8578
I	222	8579
I	223	4291
I	224	17160
I	225	17161
I	226	17162
I	227	17163
I	228	4292
I	229	8586
I	230	8587
I	231	8588
I	232	8589
I	233	17180
I	234	17181
I	235	17182
I	236	17183
I	237	539
I	238	4304
I	239	8610
I	240	8611
I	241	4307
I	242	17224
I	243	17225
I	244	17226
I	245	17227
I	246	4308
I	247	8618
I	248	8619
I	249	8620
I	250	8621
I	251	17244
I	252	17245
I	253	17246
I	254	17247
I	255	1081
I	256	2161
I	257	8641
I	258	17280
I	259	17281
I	260	17284
I	261	17285
I	262	17286
I	263	17287
I	264	1083
I	265	2165
I	266	8657
I	267	17312
I	268	17313
I	269	17316
I	270	17317
I	271	17318
I	272	17319
I	273	2168
I	274	4338
I	275	8678
I	276	17358
I	277	17359
I	278	2170
I	279	4342
I	280	8686
I	281	17374
I	282	17375
I	283	1087
I	284	2173
I	285	8689
I	286	17376
I	287	17377
I	288	17380
I	289	17381
I	290	17382
I	291	17383
I	292	144
I	293	290
I	294	4657
I	295	9312
I	296	18626
I	297	18627
I	298	9316
I	299	9317
I	300	9319
I	301	18636
I	302	18637
I	303	4661
I	304	9320
I	305	18642
I	306	18643
I	307	4663
I	308	18648
I	309	18649
I	310	18650
I	311	18651
I	312	4665
I	313	9328
I	314	18658
I	315	18659
I	316	9332
I	317	9333
I	318	9335
I	319	18668
I	320	18669
I	321	4668
I	322	9338
I	323	9339
I	324	4671
I	325	18680
I	326	18681
I	327	18682
I	328	18683
I	329	146
I	330	294
I	331	4721
I	332	9440
I	333	18882
I	334	18883
I	335	9444
I	336	9445
I	337	9447
I	338	18892
I	339	18893
I	340	4724
I	341	9450
I	342	9451
I	343	4727
I	344	18904
I	345	18905
I	346	18906
I	347	18907
I	348	4729
I	349	9456
I	350	18914
I	351	18915
I	352	9460
I	353	9461
I	354	9463
I	355	18924
I	356	18925
I	357	4732
I	358	9466
I	359	9467
I	360	4735
I	361	18936
I	362	18937
I	363	18938
I	364	18939
I	365	149
I	366	296
I	367	4753
I	368	9504
I	369	19010
I	370	19011
I	371	9508
I	372	9509
I	373	9511
I	374	19020
I	375	19021
I	376	4757
I	377	9512
I	378	19026
I	379	19027
I	380	4759
I	381	19032
I	382	19033
I	383	19034
I	384	19035
I	385	4761
I	386	9520
I	387	19042
I	388	19043
I	389	9524
I	390	9525
I	391	9527
I	392	19052
I	393	19053
I	394	4764
I	395	9530
I	396	9531
I	397	4767
I	398	19064
I	399	19065
I	400	19066
I	401	19067
I	402	151
I	403	300
I	404	4817
I	405	9632
I	406	19266
I	407	19267
I	408	9636
I	409	9637
I	410	9639
I	411	19276
I	412	19277
I	413	4821
I	414	9640
I	415	19282
I	416	19283
I	417	4823
I	418	19288
I	419	19289
I	420	19290
I	421	19291
I	422	4825
I	423	9648
I	424	19298
I	425	19299
I	426	9652
I	427	9653
I	428	9655
I	429	19308
I	430	19309
I	431	4828
I	432	9658
I	433	9659
I	434	4831
I	435	19320
I	436	19321
I	437	19322
I	438	19323
I	439	39
I	440	608
I	441	4872
I	442	9746
I	443	9747
I	444	4875
I	445	19496
I	446	19497
I	447	19498
I	448	19499
I	449	4877
I	450	9752
I	451	19506
I	452	19507
I	453	9756
I	454	9757
I	455	9759
I	456	19516
I	457	19517
I	458	610
I	459	4888
I	460	9778
I	461	9779
I	462	4891
I	463	19560
I	464	19561
I	465	19562
I	466	19563
I	467	4893
I	468	9784
I	469	19570
I	470	19571
I	471	9788
I	472	9789
I	473	9791
I	474	19580
I	475	19581
I	476	612
I	477	4904
I	478	9810
I	479	9811
I	480	4907
I	481	19624
I	482	19625
I	483	19626
I	484	19627
I	485	4909
I	486	9816
I	487	19634
I	488	19635
I	489	9820
I	490	9821
I	491	9823
I	492	19644
I	493	19645
I	494	614
I	495	4920
I	496	9842
I	497	9843
I	498	4923
I	499	19688
I	500	19689
I	501	19690
I	502	19691
I	503	4925
I	504	9848
I	505	19698
I	506	19699
I	507	9852
I	508	9853
I	509	9855
I	510	19708
I	511	19709
I	512	616
I	513	4936
I	514	9874
I	515	9875
I	516	4939
I	517	19752
I	518	19753
I	519	19754
I	520	19755
I	521	4941
I	522	9880
I	523	19762
I	524	19763
I	525	9884
I	526	9885
I	527	9887
I	528	19772
I	529	19773
I	530	618
I	531	4952
I	532	9906
I	533	9907
I	534	4955
I	535	19816
I	536	19817
I	537	19818
I	538	19819
I	539	4957
I	540	9912
I	541	19826
I	542	19827
I	543	9916
I	544	9917
I	545	9919
I	546	19836
I	547	19837
I	548	1240
I	549	2483
I	550	9929
I	551	19856
I	552	19857
I	553	19860
I	554	19861
I	555	19862
I	556	19863
I	557	1242
I	558	2487
I	559	9945
I	560	19888
I	561	19889
I	562	19892
I	563	19893
I	564	19894
I	565	19895
I	566	1245
I	567	2489
I	568	9953
I	569	19904
I	570	19905
I	571	19908
I	572	19909
I	573	19910
I	574	19911
I	575	2492
I	576	4986
I	577	9974
I	578	19950
I	579	19951
I	580	2494
I	581	4990
I	582	9982
I	583	19966
I	584	19967
I	585	21
I	586	641
I	587	5120
I	588	10242
I	589	10243
I	590	5123
I	591	20488
I	592	20489
I	593	20490
I	594	20491
I	595	5124
I	596	10250
I	597	10251
I	598	10252
I	599	10253
I	600	20508
I	601	20509
I	602	20510
I	603	20511
I	604	643
I	605	5136
I	606	10274
I	607	10275
I	608	5139
I	609	20552
I	610	20553
I	611	20554
I	612	20555
I	613	5140
I	614	10282
I	615	10283
I	616	10284
I	617	10285
I	618	20572
I	619	20573
I	620	20574
I	621	20575
I	622	645
I	623	5152
I	624	10306
I	625	10307
I	626	5155
I	627	20616
I	628	20617
I	629	20618
I	630	20619
I	631	5156
I	632	10314
I	633	10315
I	634	10316
I	635	10317
I	636	20636
I	637	20637
I	638	20638
I	639	20639
I	640	647
I	641	5168
I	642	10338
I	643	10339
I	644	5171
I	645	20680
I	646	20681
I	647	20682
I	648	20683
I	649	5172
I	650	10346
I	651	10347
I	652	10348
I	653	10349
I	654	20700
I	655	20701
I	656	20702
I	657	20703
I	658	649
I	659	5184
I	660	10370
I	661	10371
I	662	5187
I	663	20744
I	664	20745
I	665	20746
I	666	20747
I	667	5188
I	668	10378
I	669	10379
I	670	10380
I	671	10381
I	672	20764
I	673	20765
I	674	20766
I	675	20767
I	676	651
I	677	5200
I	678	10402
I	679	10403
I	680	5203
I	681	20808
I	682	20809
I	683	20810
I	684	20811
I	685	5204
I	686	10410
I	687	10411
I	688	10412
I	689	10413
I	690	20828
I	691	20829
I	692	20830
I	693	20831
I	694	1305
I	695	2609
I	696	10433
I	697	20864
I	698	20865
I	699	20868
I	700	20869
I	701	20870
I	702	20871
I	703	1307
I	704	2613
I	705	10449
I	706	20896
I	707	20897
I	708	20900
I	709	20901
I	710	20902
I	711	20903
I	712	2616
I	713	5234
I	714	10470
I	715	20942
I	716	20943
I	717	2618
I	718	5238
I	719	10478
I	720	20958
I	721	20959
I	722	1311
I	723	2621
I	724	10481
I	725	20960
I	726	20961
I	727	20964
I	728	20965
I	729	20966
I	730	20967
I	731	657
I	732	5248
I	733	10498
I	734	10499
I	735	5251
I	736	21000
I	737	21001
I	738	21002
I	739	21003
I	740	5252
I	741	10506
I	742	10507
I	743	10508
I	744	10509
I	745	21020
I	746	21021
I	747	21022
I	748	21023
I	749	659
I	750	5264
I	751	10530
I	752	10531
I	753	5267
I	754	21064
I	755	21065
I	756	21066
I	757	21067
I	758	5268
I	759	10538
I	760	10539
I	761	10540
I	762	10541
I	763	21084
I	764	21085
I	765	21086
I	766	21087
I	767	1321
I	768	2641
I	769	10561
I	770	21120
I	771	21121
I	772	21124
I	773	21125
I	774	21126
I	775	21127
I	776	1323
I	777	2645
I	778	10577
I	779	21152
I	780	21153
I	781	21156
I	782	21157
I	783	21158
I	784	21159
I	785	2648
I	786	5298
I	787	10598
I	788	21198
I	789	21199
I	790	2650
I	791	5302
I	792	10606
I	793	10607
I	794	2652
I	795	5306
I	796	10614
I	797	21230
I	798	21231
I	799	2654
I	800	5310
I	801	10622
I	802	21246
I	803	21247
I	804	665
I	805	5312
I	806	10626
I	807	10627
I	808	5315
I	809	21256
I	810	21257
I	811	21258
I	812	21259
I	813	5316
I	814	10634
I	815	10635
I	816	10636
I	817	10637
I	818	21276
I	819	21277
I	820	21278
I	821	21279
I	822	667
I	823	5328
I	824	10658
I	825	10659
I	826	5331
I	827	21320
I	828	21321
I	829	21322
I	830	21323
I	831	5332
I	832	10666
I	833	10667
I	834	10668
I	835	10669
I	836	21340
I	837	21341
I	838	21342
I	839	21343
I	840	1337
I	841	2673
I	842	10689
I	843	21376
I	844	21377
I	845	21380
I	846	21381
I	847	21382
I	848	21383
I	849	1339
I	850	2677
I	851	10705
I	852	21408
I	853	21409
I	854	21412
I	855	21413
I	856	21414
I	857	21415
I	858	2680
I	859	5362
I	860	10726
I	861	21454
I	862	21455
I	863	2682
I	864	5366
I	865	10734
I	866	21470
I	867	21471
